MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.0,0.0,83.33333333,100,0,20,8.75,13
119.85,-12.44,0.0,90,2,2,6.75,19
0.0,0.0,83.33333333,120,0,7,6.5,16
120.71,-12.77,0.0,170,1,9,0.75,10
0.0,0.0,83.33333333,120,0,16,7.25,1
0.0,0.0,83.33333333,100,0,6,10.0,13
121.18,-12.95,0.0,130,1,10,9.0,17
0.0,0.0,83.33333333,50,0,10,8.5,17
121.2,-12.96,0.0,200,2,9,3.5,5
101.0,-0.97,0.0,100,0,11,4.25,11
0.0,0.0,83.33333333,80,0,14,6.75,20
119.67,-12.37,0.0,120,1,2,2.5,17
101.43,-1.37,0.0,140,0,15,5.75,13
100.53,-0.52,0.0,190,0,20,8.75,13
121.51,-13.07,0.0,150,2,14,7.25,20
118.67,-11.97,0.0,30,1,14,3.75,10
0.0,0.0,83.33333333,90,0,2,3.75,6
119.52,-12.31,0.0,70,1,8,0.75,3
118.77,-12.01,0.0,190,1,12,7.25,17
121.78,-13.17,0.0,30,2,10,4.5,2
120.0,-12.5,0.0,180,2,20,5.25,1
121.33,-13.01,0.0,70,1,12,5.25,10
118.53,-11.91,0.0,50,1,13,7.75,7
120.42,-12.66,0.0,160,2,20,10.0,17
101.11,-1.08,0.0,90,0,2,8.5,12
118.48,-11.89,0.0,70,2,12,0.0,17
119.52,-12.31,0.0,110,1,10,8.25,12
0.0,0.0,83.33333333,80,0,1,6.25,10
120.22,-12.59,0.0,30,2,2,0.75,10
100.67,-0.65,0.0,150,0,2,2.5,17
119.54,-12.32,0.0,160,2,17,7.75,4
120.15,-12.56,0.0,180,1,17,3.0,19
119.33,-12.24,0.0,60,1,16,1.0,4
120.22,-12.59,0.0,60,1,15,8.75,20
0.0,0.0,83.33333333,170,0,7,6.5,6
120.67,-12.76,0.0,50,2,1,6.25,5
120.76,-12.79,0.0,70,2,5,0.25,13
118.67,-11.97,0.0,20,1,10,7.0,20
101.5,-1.44,0.0,200,0,16,6.5,5
0.0,0.0,83.33333333,170,0,20,9.75,5
119.82,-12.43,0.0,150,2,14,2.75,8
0.0,0.0,83.33333333,160,0,4,4.75,12
0.0,0.0,83.33333333,120,0,9,9.25,16
101.11,-1.08,0.0,90,0,18,8.5,16
121.33,-13.01,0.0,100,2,3,5.25,8
119.04,-12.12,0.0,160,1,4,0.5,4
0.0,0.0,83.33333333,140,0,20,2.25,12
0.0,0.0,83.33333333,120,0,20,7.25,17
0.0,0.0,83.33333333,70,0,15,4.5,7
121.07,-12.91,0.0,50,1,8,1.25,14
119.7,-12.38,0.0,90,2,4,4.0,17
119.89,-12.46,0.0,120,1,11,9.25,18
115.0,-10.34,0.0,20,1,17,2.0,17
119.33,-12.24,0.0,110,2,2,8.0,7
118.78,-12.01,0.0,120,1,7,6.0,7
118.61,-11.94,0.0,110,2,17,1.0,8
0.0,0.0,83.33333333,10,0,13,5.5,2
117.33,-11.4,0.0,10,1,2,10.0,4
0.0,0.0,83.33333333,190,0,8,9.75,9
118.67,-11.97,0.0,20,1,9,8.25,8
120.9,-12.85,0.0,170,2,6,7.0,16
119.78,-12.41,0.0,30,1,19,1.5,18
0.0,0.0,83.33333333,110,0,18,4.0,14
119.78,-12.41,0.0,180,1,17,1.75,13
0.0,0.0,83.33333333,10,0,1,5.25,7
0.0,0.0,83.33333333,180,0,7,9.75,18
0.0,0.0,83.33333333,80,0,7,0.25,11
120.61,-12.73,0.0,110,1,18,7.25,9
116.17,-10.89,0.0,40,1,13,1.0,12
119.33,-12.24,0.0,40,2,18,3.75,20
131.2,-17.2,0.0,190,1,2,0.0,17
0.0,0.0,83.33333333,180,0,9,5.5,15
0.0,0.0,83.33333333,10,0,20,6.0,20
0.0,0.0,83.33333333,60,0,20,2.5,13
119.61,-12.35,0.0,190,2,20,10.0,13
102.11,-1.98,0.0,190,0,20,3.0,4
114.67,-10.19,0.0,10,2,16,0.75,1
102.5,-2.33,0.0,40,0,15,0.75,10
101.25,-1.2,0.0,80,0,7,8.75,13
0.0,0.0,83.33333333,30,0,4,5.75,5
121.52,-13.08,0.0,110,2,6,1.75,16
0.0,0.0,83.33333333,110,0,7,4.5,13
102.0,-1.89,0.0,50,0,14,6.25,10
119.74,-12.4,0.0,130,1,9,5.25,15
0.0,0.0,83.33333333,30,0,3,0.25,6
118.8,-12.02,0.0,50,1,7,6.25,2
100.53,-0.52,0.0,190,0,12,5.75,18
119.33,-12.24,0.0,50,1,10,2.25,5
0.0,0.0,83.33333333,20,0,12,7.0,20
120.67,-12.76,0.0,70,2,5,8.25,7
120.26,-12.6,0.0,130,2,16,5.75,15
119.42,-12.27,0.0,150,2,5,8.5,20
121.33,-13.01,0.0,20,2,19,0.0,15
119.75,-12.4,0.0,160,1,15,9.5,7
120.06,-12.52,0.0,120,2,4,1.25,13
101.0,-0.97,0.0,100,0,10,0.75,19
120.0,-12.5,0.0,10,2,19,2.0,17
119.2,-12.18,0.0,50,2,1,3.5,2
118.17,-11.76,0.0,40,1,16,1.0,11
122.04,-13.27,0.0,150,1,1,5.25,14
120.38,-12.65,0.0,70,1,12,4.25,15
0.0,0.0,83.33333333,110,0,2,2.75,6
121.07,-12.91,0.0,50,2,17,5.0,14
120.89,-12.84,0.0,30,1,11,8.0,9
119.81,-12.43,0.0,180,2,13,8.5,5
119.78,-12.41,0.0,180,2,12,6.75,16
118.07,-11.72,0.0,100,1,13,1.75,3
0.0,0.0,83.33333333,50,0,17,5.0,4
0.0,0.0,83.33333333,130,0,8,4.0,6
116.67,-11.11,0.0,10,2,17,5.5,7
100.5,-0.49,0.0,200,0,2,5.25,8
118.71,-11.98,0.0,150,1,5,6.0,20
0.0,0.0,83.33333333,140,0,13,0.75,14
101.0,-0.97,0.0,200,0,16,0.25,19
103.33,-3.03,0.0,30,0,16,6.25,19
0.0,0.0,83.33333333,10,0,1,5.0,10
119.73,-12.39,0.0,170,1,11,5.5,18
118.89,-12.06,0.0,30,2,17,7.5,9
118.17,-11.76,0.0,40,2,12,7.25,6
120.4,-12.66,0.0,200,2,13,8.75,18
0.0,0.0,83.33333333,140,0,14,9.0,16
118.83,-12.03,0.0,40,1,18,0.5,1
122.33,-13.37,0.0,60,1,11,8.25,9
117.9,-11.65,0.0,70,1,15,2.25,2
0.0,0.0,83.33333333,40,0,17,4.0,17
115.33,-10.5,0.0,30,2,20,3.25,18
118.89,-12.06,0.0,180,2,9,1.0,6
101.25,-1.2,0.0,160,0,10,0.5,1
121.17,-12.95,0.0,200,2,4,0.5,5
120.98,-12.88,0.0,150,1,13,5.25,2
121.25,-12.98,0.0,80,1,14,1.0,14
109.5,-7.66,0.0,100,0,4,0.0,16
118.87,-12.05,0.0,130,2,1,1.75,14
119.8,-12.42,0.0,100,1,17,5.5,9
119.83,-12.43,0.0,40,1,1,4.0,19
0.0,0.0,83.33333333,50,0,12,4.25,18
100.91,-0.88,0.0,110,0,2,0.25,17
116.67,-11.11,0.0,10,1,18,0.25,15
0.0,0.0,83.33333333,160,0,17,8.75,15
122.67,-13.49,0.0,30,1,15,4.0,3
101.25,-1.2,0.0,160,0,3,3.75,6
119.67,-12.37,0.0,140,1,14,5.5,13
121.72,-13.15,0.0,120,2,9,1.5,1
119.33,-12.24,0.0,10,1,12,3.5,1
0.0,0.0,83.33333333,180,0,14,4.5,6
0.0,0.0,83.33333333,130,0,8,7.75,17
120.46,-12.68,0.0,130,1,3,9.75,12
122.0,-13.25,0.0,20,1,19,9.75,20
118.73,-11.99,0.0,100,2,8,6.5,15
119.33,-12.24,0.0,60,1,14,8.5,7
100.77,-0.75,0.0,130,0,3,1.75,6
0.0,0.0,83.33333333,100,0,19,7.25,18
117.17,-11.33,0.0,40,2,13,5.0,1
120.67,-12.76,0.0,60,2,3,5.75,6
120.0,-12.5,0.0,100,2,11,2.25,2
119.0,-12.1,0.0,40,1,14,5.5,11
0.0,0.0,83.33333333,20,0,7,8.0,2
0.0,0.0,83.33333333,120,0,2,1.5,19
0.0,0.0,83.33333333,80,0,1,2.0,9
120.0,-12.5,0.0,140,1,1,3.5,11
119.56,-12.32,0.0,90,2,8,0.5,1
120.96,-12.87,0.0,90,1,3,9.25,1
0.0,0.0,83.33333333,200,0,10,2.5,16
120.62,-12.74,0.0,140,1,5,7.25,5
0.0,0.0,83.33333333,180,0,18,10.0,7
0.0,0.0,83.33333333,80,0,3,9.0,16
119.68,-12.38,0.0,190,2,9,1.0,14
119.43,-12.27,0.0,140,2,15,2.0,18
102.5,-2.33,0.0,40,0,4,1.25,12
0.0,0.0,83.33333333,40,0,17,2.0,3
0.0,0.0,83.33333333,110,0,12,6.0,8
101.25,-1.2,0.0,80,0,6,9.25,11
100.56,-0.55,0.0,180,0,11,0.0,20
0.0,0.0,83.33333333,30,0,8,4.25,19
0.0,0.0,83.33333333,60,0,5,4.75,3
121.02,-12.89,0.0,190,1,9,3.0,11
0.0,0.0,83.33333333,80,0,17,6.25,4
100.5,-0.49,0.0,200,0,14,5.75,16
100.83,-0.81,0.0,120,0,8,6.0,10
115.67,-10.66,0.0,20,2,15,1.5,14
0.0,0.0,83.33333333,140,0,1,2.25,14
117.24,-11.36,0.0,70,1,7,7.0,15
121.95,-13.23,0.0,130,2,6,1.5,17
122.1,-13.29,0.0,70,2,6,9.75,8
0.0,0.0,83.33333333,160,0,2,8.5,3
0.0,0.0,83.33333333,60,0,17,8.75,10
119.39,-12.26,0.0,110,1,4,7.5,15
119.11,-12.15,0.0,120,2,6,8.5,2
118.93,-12.07,0.0,100,1,4,0.25,3
119.38,-12.25,0.0,150,2,17,7.0,18
120.15,-12.56,0.0,180,1,13,1.75,12
0.0,0.0,83.33333333,70,0,5,5.75,9
119.52,-12.31,0.0,70,1,19,3.0,18
117.83,-11.62,0.0,40,1,15,0.75,1
120.05,-12.52,0.0,130,1,18,2.5,5
119.92,-12.47,0.0,160,1,4,4.75,3
119.38,-12.26,0.0,130,1,11,5.5,13
119.19,-12.18,0.0,180,1,12,8.75,8
122.33,-13.37,0.0,100,1,3,2.5,11
0.0,0.0,83.33333333,160,0,8,9.25,19
119.49,-12.3,0.0,170,2,16,7.75,17
119.59,-12.34,0.0,130,2,12,9.0,11
119.53,-12.32,0.0,200,2,1,2.5,9
122.67,-13.49,0.0,20,2,2,5.25,1
0.0,0.0,83.33333333,90,0,14,4.75,19
120.48,-12.69,0.0,180,2,15,1.25,14
119.6,-12.34,0.0,200,2,11,9.25,5
118.67,-11.97,0.0,70,2,15,2.75,8
101.67,-1.59,0.0,60,0,20,8.5,5
121.74,-13.16,0.0,180,2,19,2.25,1
0.0,0.0,83.33333333,140,0,9,2.25,8
119.78,-12.41,0.0,90,1,15,6.0,18
118.67,-11.97,0.0,10,1,15,8.5,14
0.0,0.0,83.33333333,10,0,20,2.5,13
0.0,0.0,83.33333333,110,0,1,9.5,6
119.67,-12.37,0.0,160,2,17,2.25,10
0.0,0.0,83.33333333,90,0,10,9.0,13
119.33,-12.24,0.0,20,2,9,1.25,9
0.0,0.0,83.33333333,130,0,17,0.75,8
119.87,-12.45,0.0,50,2,19,9.25,10
119.62,-12.35,0.0,70,1,14,5.5,15
120.19,-12.57,0.0,70,2,16,5.0,14
119.78,-12.41,0.0,150,1,10,5.25,18
119.47,-12.29,0.0,150,1,2,6.75,2
120.27,-12.61,0.0,170,1,15,9.75,10
124.5,-14.12,0.0,40,1,9,3.0,3
119.11,-12.15,0.0,150,2,7,4.75,2
119.33,-12.24,0.0,150,2,7,5.0,1
120.52,-12.7,0.0,90,2,14,2.0,4
0.0,0.0,83.33333333,10,0,5,9.5,6
119.77,-12.41,0.0,200,1,7,2.25,6
0.0,0.0,83.33333333,120,0,15,5.5,2
120.89,-12.84,0.0,30,2,15,9.5,16
120.86,-12.83,0.0,170,2,8,5.0,2
100.5,-0.49,0.0,200,0,7,0.5,4
118.2,-11.77,0.0,100,2,12,4.25,17
119.3,-12.22,0.0,180,2,18,3.0,8
0.0,0.0,83.33333333,180,0,6,7.25,17
121.2,-12.96,0.0,50,2,8,6.25,18
119.4,-12.26,0.0,100,2,19,7.5,2
124.33,-14.07,0.0,20,2,11,10.0,11
118.83,-12.03,0.0,40,1,15,5.25,12
120.3,-12.62,0.0,180,1,5,4.25,8
120.7,-12.77,0.0,180,2,8,7.25,10
115.0,-10.34,0.0,20,1,17,9.75,18
118.33,-11.83,0.0,20,1,1,2.25,3
119.81,-12.43,0.0,70,2,20,0.25,9
120.37,-12.64,0.0,200,1,3,2.0,19
120.21,-12.58,0.0,130,2,16,4.25,8
120.43,-12.67,0.0,200,2,15,1.0,13
119.67,-12.37,0.0,40,1,15,5.5,8
120.31,-12.62,0.0,150,1,7,5.75,19
119.67,-12.37,0.0,20,1,13,4.75,10
120.5,-12.69,0.0,40,2,15,7.0,10
123.11,-13.65,0.0,30,1,8,6.25,9
119.37,-12.25,0.0,160,1,8,6.25,14
120.19,-12.57,0.0,140,1,8,5.0,13
122.3,-13.36,0.0,90,1,17,8.0,8
119.24,-12.2,0.0,140,2,16,4.25,12
121.5,-13.07,0.0,40,2,20,6.75,2
120.33,-12.63,0.0,160,1,19,6.75,7
0.0,0.0,83.33333333,100,0,6,6.5,11
120.35,-12.64,0.0,170,2,14,2.0,3
118.92,-12.07,0.0,80,1,7,8.5,17
119.73,-12.4,0.0,100,2,20,5.25,3
0.0,0.0,83.33333333,140,0,5,2.25,1
120.22,-12.59,0.0,120,2,9,7.75,3
100.67,-0.65,0.0,150,0,8,9.75,7
119.42,-12.27,0.0,150,2,20,0.5,19
117.62,-11.53,0.0,70,2,10,1.5,5
119.33,-12.24,0.0,150,1,8,7.0,8
121.02,-12.89,0.0,150,2,8,8.0,17
0.0,0.0,83.33333333,180,0,1,2.75,9
120.22,-12.59,0.0,120,1,1,3.25,14
121.23,-12.97,0.0,190,1,4,8.25,7
119.59,-12.34,0.0,130,2,15,4.25,7
120.98,-12.88,0.0,170,1,9,0.5,1
119.56,-12.32,0.0,90,1,16,1.25,1
119.91,-12.47,0.0,150,2,16,3.0,18
119.19,-12.18,0.0,180,2,16,8.25,15
119.42,-12.27,0.0,80,1,20,2.5,5
101.43,-1.37,0.0,140,0,20,6.0,7
119.08,-12.14,0.0,80,2,16,3.75,13
119.67,-12.37,0.0,40,1,9,9.5,18
0.0,0.0,83.33333333,40,0,15,2.0,15
119.09,-12.14,0.0,190,1,20,4.25,5
101.05,-1.02,0.0,190,0,10,9.5,5
0.0,0.0,83.33333333,110,0,10,2.25,17
120.41,-12.66,0.0,130,2,19,2.75,7
118.0,-11.69,0.0,60,2,11,4.0,15
120.24,-12.59,0.0,140,1,15,2.25,19
120.5,-12.69,0.0,120,2,14,1.0,8
120.39,-12.65,0.0,120,2,20,5.25,3
0.0,0.0,83.33333333,100,0,7,6.75,1
101.43,-1.37,0.0,70,0,14,8.5,17
120.0,-12.5,0.0,100,2,2,10.0,9
122.89,-13.57,0.0,30,2,19,8.5,14
100.5,-0.49,0.0,200,0,4,9.75,7
0.0,0.0,83.33333333,120,0,11,8.75,16
119.26,-12.21,0.0,90,1,11,5.0,3
120.33,-12.63,0.0,200,1,1,7.75,20
122.4,-13.4,0.0,100,2,1,0.5,11
120.57,-12.72,0.0,70,1,16,7.75,10
118.67,-11.97,0.0,10,1,9,1.5,16
101.25,-1.2,0.0,80,0,11,5.25,5
120.4,-12.66,0.0,100,1,18,1.5,10
120.71,-12.77,0.0,160,2,7,0.0,12
122.0,-13.25,0.0,100,1,11,9.25,16
100.56,-0.55,0.0,180,0,13,9.25,7
117.6,-11.52,0.0,50,1,17,5.0,2
0.0,0.0,83.33333333,80,0,8,9.75,13
119.58,-12.33,0.0,190,2,12,4.25,19
120.9,-12.85,0.0,200,2,7,6.0,12
119.64,-12.36,0.0,130,1,1,8.25,5
0.0,0.0,83.33333333,10,0,8,4.5,5
0.0,0.0,83.33333333,150,0,14,9.75,9
120.28,-12.61,0.0,120,2,18,7.25,16
0.0,0.0,83.33333333,200,0,15,2.25,2
0.0,0.0,83.33333333,50,0,17,5.25,17
118.42,-11.87,0.0,110,2,18,2.5,1
0.0,0.0,83.33333333,180,0,9,8.75,9
120.62,-12.74,0.0,140,2,2,6.5,13
118.89,-12.06,0.0,30,2,5,0.5,7
101.33,-1.28,0.0,150,0,5,5.25,8
122.0,-13.25,0.0,90,1,20,8.0,19
0.0,0.0,83.33333333,30,0,10,4.5,10
119.75,-12.4,0.0,190,2,10,2.0,3
120.48,-12.68,0.0,140,2,4,2.0,19
120.52,-12.7,0.0,90,2,7,3.25,1
120.27,-12.6,0.0,100,1,6,7.25,9
121.33,-13.01,0.0,60,1,19,0.0,19
121.27,-12.98,0.0,100,2,13,1.25,12
119.42,-12.27,0.0,80,1,18,3.0,18
100.91,-0.88,0.0,110,0,16,3.25,20
119.56,-12.32,0.0,30,1,7,1.25,19
0.0,0.0,83.33333333,30,0,13,8.75,10
120.48,-12.68,0.0,70,2,8,2.25,6
120.0,-12.5,0.0,100,1,6,1.75,2
0.0,0.0,83.33333333,60,0,2,0.75,3
119.33,-12.24,0.0,180,1,13,6.75,5
0.0,0.0,83.33333333,130,0,2,6.5,15
0.0,0.0,83.33333333,120,0,12,2.75,15
100.53,-0.52,0.0,190,0,11,9.5,8
118.67,-11.97,0.0,50,2,19,4.75,18
120.6,-12.73,0.0,190,1,10,3.75,13
119.33,-12.24,0.0,100,2,13,10.0,18
120.08,-12.53,0.0,80,2,4,8.25,20
119.65,-12.36,0.0,190,2,3,1.25,17
120.44,-12.67,0.0,30,2,7,6.0,15
119.94,-12.48,0.0,120,1,9,1.5,8
120.58,-12.72,0.0,150,2,10,1.25,6
118.17,-11.76,0.0,40,1,17,6.0,20
122.67,-13.49,0.0,10,2,1,3.5,4
120.51,-12.7,0.0,170,1,19,6.0,8
120.3,-12.62,0.0,200,1,1,1.25,15
119.64,-12.36,0.0,130,2,2,8.75,4
120.67,-12.76,0.0,30,1,7,4.75,15
118.95,-12.08,0.0,70,1,18,8.5,1
118.0,-11.69,0.0,80,2,18,6.75,13
101.11,-1.08,0.0,90,0,14,6.0,12
0.0,0.0,83.33333333,180,0,6,5.25,19
100.77,-0.75,0.0,130,0,15,3.75,20
100.56,-0.55,0.0,180,0,12,6.0,19
120.08,-12.53,0.0,80,1,18,8.5,3
117.92,-11.65,0.0,80,1,10,4.25,15
0.0,0.0,83.33333333,20,0,19,4.75,17
118.39,-11.85,0.0,170,1,1,10.0,18
120.96,-12.87,0.0,90,1,14,1.25,8
121.0,-12.88,0.0,160,2,16,10.0,11
120.4,-12.66,0.0,100,1,4,6.0,11
122.33,-13.37,0.0,20,1,10,4.0,11
120.24,-12.59,0.0,110,2,8,6.0,3
117.4,-11.43,0.0,100,1,9,0.75,7
0.0,0.0,83.33333333,10,0,12,2.5,10
122.13,-13.3,0.0,50,1,4,9.0,14
122.0,-13.25,0.0,10,2,7,6.5,9
0.0,0.0,83.33333333,20,0,6,4.5,7
0.0,0.0,83.33333333,50,0,12,9.5,19
100.5,-0.49,0.0,200,0,3,1.75,6
120.67,-12.76,0.0,110,2,3,1.25,8
119.08,-12.14,0.0,80,2,12,6.75,11
125.33,-14.39,0.0,10,2,5,1.75,4
119.8,-12.42,0.0,200,2,12,8.0,13
120.67,-12.76,0.0,10,1,5,7.75,8
117.33,-11.4,0.0,40,1,16,1.75,10
101.11,-1.08,0.0,180,0,16,8.25,18
120.27,-12.6,0.0,150,1,13,7.75,15
120.0,-12.5,0.0,90,1,2,2.25,19
0.0,0.0,83.33333333,70,0,5,8.0,17
121.63,-13.12,0.0,200,2,8,1.75,11
120.07,-12.53,0.0,200,1,20,7.75,11
120.59,-12.73,0.0,90,1,17,9.75,2
100.77,-0.75,0.0,130,0,19,5.0,8
0.0,0.0,83.33333333,130,0,10,0.75,11
101.67,-1.59,0.0,60,0,18,1.0,8
120.63,-12.74,0.0,180,1,16,7.5,19
118.46,-11.88,0.0,190,1,18,5.5,1
0.0,0.0,83.33333333,70,0,4,1.25,20
120.1,-12.54,0.0,70,1,17,1.25,20
120.26,-12.6,0.0,130,2,7,8.75,19
0.0,0.0,83.33333333,60,0,1,4.5,3
120.93,-12.86,0.0,50,2,18,1.5,20
120.53,-12.71,0.0,50,2,13,1.75,9
119.93,-12.47,0.0,90,2,18,6.0,12
0.0,0.0,83.33333333,200,0,14,8.0,2
0.0,0.0,83.33333333,60,0,14,5.0,15
101.11,-1.08,0.0,90,0,20,5.75,9
120.56,-12.71,0.0,120,1,20,5.5,19
120.47,-12.68,0.0,170,1,4,1.0,10
120.67,-12.76,0.0,80,2,20,0.5,4
118.46,-11.88,0.0,130,1,19,0.75,16
120.67,-12.76,0.0,10,1,8,5.5,16
122.22,-13.33,0.0,30,2,13,0.75,13
120.38,-12.65,0.0,70,1,3,0.25,9
118.83,-12.03,0.0,40,1,17,3.25,9
118.9,-12.06,0.0,140,2,17,5.75,2
0.0,0.0,83.33333333,200,0,11,7.75,6
0.0,0.0,83.33333333,90,0,9,4.25,19
100.53,-0.52,0.0,190,0,6,4.5,4
118.62,-11.95,0.0,150,2,4,1.0,12
120.18,-12.57,0.0,110,2,8,7.5,13
113.33,-9.52,0.0,10,1,18,5.75,8
120.37,-12.64,0.0,90,2,6,1.5,17
120.25,-12.6,0.0,80,1,19,7.5,6
118.67,-11.97,0.0,150,1,18,2.5,16
119.93,-12.47,0.0,190,2,7,4.75,5
120.56,-12.72,0.0,130,1,2,7.5,10
119.64,-12.36,0.0,130,2,13,1.5,1
119.94,-12.48,0.0,110,1,9,9.5,18
0.0,0.0,83.33333333,120,0,15,2.25,7
0.0,0.0,83.33333333,110,0,2,2.75,17
118.0,-11.69,0.0,30,1,15,0.25,8
119.08,-12.14,0.0,80,2,5,0.5,6
116.0,-10.81,0.0,10,2,19,1.5,19
120.94,-12.86,0.0,170,2,4,5.5,9
121.47,-13.06,0.0,100,1,5,8.5,12
0.0,0.0,83.33333333,140,0,3,3.5,2
0.0,0.0,83.33333333,60,0,9,6.75,1
100.67,-0.65,0.0,150,0,3,4.25,10
100.83,-0.81,0.0,120,0,16,10.0,13
122.15,-13.31,0.0,90,1,7,6.75,10
101.43,-1.37,0.0,70,0,2,7.25,4
119.19,-12.18,0.0,90,2,2,7.0,8
120.41,-12.66,0.0,130,1,9,7.25,18
117.63,-11.53,0.0,90,1,15,1.25,2
119.52,-12.31,0.0,140,1,3,3.5,10
117.6,-11.52,0.0,50,1,1,2.75,19
124.33,-14.07,0.0,20,1,16,0.75,20
0.0,0.0,83.33333333,200,0,17,5.25,16
120.53,-12.7,0.0,190,2,17,5.75,2
119.28,-12.22,0.0,130,1,14,5.5,9
120.22,-12.59,0.0,90,1,11,8.75,9
120.33,-12.63,0.0,80,2,20,4.5,11
121.15,-12.94,0.0,110,1,15,6.25,18
122.0,-13.25,0.0,20,2,20,8.0,17
0.0,0.0,83.33333333,20,0,8,8.5,4
120.11,-12.54,0.0,120,1,1,1.0,3
0.0,0.0,83.33333333,140,0,4,3.0,4
100.91,-0.88,0.0,110,0,14,7.0,3
120.0,-12.5,0.0,40,2,7,0.5,1
100.83,-0.81,0.0,120,0,17,7.25,15
0.0,0.0,83.33333333,150,0,3,2.0,8
114.0,-9.86,0.0,10,2,18,4.0,11
120.06,-12.52,0.0,110,1,20,10.0,20
120.57,-12.72,0.0,70,2,9,8.5,3
121.04,-12.9,0.0,90,1,15,5.75,19
0.0,0.0,83.33333333,80,0,13,0.5,6
120.25,-12.6,0.0,80,2,11,7.0,5
120.55,-12.71,0.0,170,1,13,7.25,16
100.5,-0.49,0.0,200,0,14,8.0,17
120.17,-12.56,0.0,40,2,7,4.25,8
0.0,0.0,83.33333333,150,0,13,6.0,19
121.0,-12.88,0.0,100,1,16,7.25,7
100.71,-0.7,0.0,140,0,6,8.25,5
121.67,-13.13,0.0,60,1,14,9.25,2
120.91,-12.85,0.0,190,1,18,5.75,8
101.0,-0.97,0.0,100,0,14,6.0,17
121.87,-13.2,0.0,100,2,6,7.25,7
0.0,0.0,83.33333333,110,0,9,1.25,3
121.06,-12.9,0.0,120,2,14,8.75,6
121.33,-13.01,0.0,10,2,4,7.25,9
0.0,0.0,83.33333333,120,0,15,0.25,9
120.06,-12.52,0.0,120,2,8,6.25,18
100.5,-0.49,0.0,200,0,19,2.5,18
119.83,-12.43,0.0,40,1,12,0.0,16
0.0,0.0,83.33333333,180,0,10,4.5,2
100.67,-0.65,0.0,150,0,15,2.5,18
0.0,0.0,83.33333333,200,0,1,4.0,19
0.0,0.0,83.33333333,10,0,20,4.0,19
0.0,0.0,83.33333333,30,0,20,2.5,2
119.33,-12.24,0.0,60,1,7,4.5,8
0.0,0.0,83.33333333,30,0,10,6.75,2
120.55,-12.71,0.0,170,1,20,8.0,13
119.2,-12.18,0.0,50,1,10,1.5,20
100.59,-0.58,0.0,170,0,9,8.75,6
120.81,-12.81,0.0,90,2,9,0.75,4
119.94,-12.48,0.0,110,2,4,1.0,5
0.0,0.0,83.33333333,190,0,16,3.0,17
118.0,-11.69,0.0,120,1,4,9.75,6
119.67,-12.37,0.0,160,2,9,9.0,13
116.0,-10.81,0.0,10,2,3,9.5,15
101.82,-1.72,0.0,110,0,6,9.25,1
120.1,-12.54,0.0,140,1,2,2.75,19
100.5,-0.49,0.0,200,0,13,9.25,10
120.48,-12.68,0.0,140,2,5,9.5,2
121.56,-13.09,0.0,60,2,2,3.25,18
119.03,-12.12,0.0,200,2,19,2.75,7
118.9,-12.06,0.0,200,1,3,9.5,4
119.7,-12.38,0.0,180,2,14,4.5,18
120.6,-12.73,0.0,200,1,9,5.25,17
100.71,-0.7,0.0,140,0,2,7.25,6
119.56,-12.32,0.0,180,1,18,3.75,7
119.81,-12.43,0.0,180,1,2,4.75,5
124.67,-14.18,0.0,10,1,14,1.75,4
0.0,0.0,83.33333333,60,0,13,6.0,12
102.5,-2.33,0.0,120,0,1,3.75,10
119.64,-12.36,0.0,110,2,15,2.5,16
120.0,-12.5,0.0,110,2,17,1.25,3
122.27,-13.35,0.0,50,2,12,3.5,17
101.0,-0.97,0.0,100,0,17,0.0,9
120.5,-12.69,0.0,120,1,11,7.25,3
121.24,-12.98,0.0,150,1,14,5.75,9
119.83,-12.43,0.0,80,1,10,6.25,13
0.0,0.0,83.33333333,100,0,7,1.5,15
120.29,-12.61,0.0,70,2,9,2.5,9
119.47,-12.29,0.0,150,2,8,8.75,6
120.93,-12.86,0.0,50,2,5,2.5,4
119.82,-12.43,0.0,190,1,13,8.0,14
119.49,-12.3,0.0,130,1,9,5.75,19
120.89,-12.84,0.0,30,1,20,4.0,10
101.67,-1.59,0.0,60,0,15,0.25,18
119.89,-12.46,0.0,60,1,13,4.25,16
119.88,-12.45,0.0,110,1,1,8.5,4
121.11,-12.93,0.0,60,1,18,0.5,19
120.33,-12.63,0.0,160,1,8,6.25,11
118.86,-12.04,0.0,70,1,5,8.25,6
0.0,0.0,83.33333333,60,0,2,0.5,9
119.87,-12.45,0.0,150,1,10,4.25,13
120.83,-12.82,0.0,40,1,3,1.0,10
0.0,0.0,83.33333333,40,0,2,5.5,6
120.25,-12.6,0.0,80,2,17,5.25,12
119.56,-12.32,0.0,30,2,2,6.25,5
120.44,-12.67,0.0,150,1,2,8.25,14
119.52,-12.31,0.0,110,2,15,2.25,20
119.67,-12.37,0.0,120,1,1,9.75,3
0.0,0.0,83.33333333,80,0,1,9.75,10
0.0,0.0,83.33333333,20,0,19,6.5,16
120.83,-12.82,0.0,40,2,12,0.25,14
0.0,0.0,83.33333333,120,0,9,7.0,19
120.35,-12.64,0.0,190,1,10,4.25,18
118.81,-12.02,0.0,140,1,13,2.0,2
0.0,0.0,83.33333333,60,0,13,7.75,3
100.83,-0.81,0.0,120,0,11,6.5,1
